,CNV,CNV,CNV,norm_count_D7_Rep1,norm_count_D7_Rep1,norm_count_D7_Rep1,norm_count_D7_Rep2,norm_count_D7_Rep2,norm_count_D7_Rep2,norm_count_D14_Rep1,norm_count_D14_Rep1,norm_count_D14_Rep1,norm_count_D14_Rep2,norm_count_D14_Rep2,norm_count_D14_Rep2,norm_count_PLX7_Rep1,norm_count_PLX7_Rep1,norm_count_PLX7_Rep1,norm_count_PLX7_Rep2,norm_count_PLX7_Rep2,norm_count_PLX7_Rep2,norm_count_PLX14_Rep1,norm_count_PLX14_Rep1,norm_count_PLX14_Rep1,norm_count_PLX14_Rep2,norm_count_PLX14_Rep2,norm_count_PLX14_Rep2
,median,std,len,median,std,len,median,std,len,median,std,len,median,std,len,median,std,len,median,std,len,median,std,len,median,std,len
,,,,,,,,,,,,,,,,,,,,,,,,,,,
RETN,,,,0.12788761799724038,0.1464844454567487,3.0,0.006769453778361242,0.1391216092899391,3.0,-0.12288493689931934,0.3562905419132022,3.0,-0.359211535783281,0.2076116783215752,3.0,-0.06047590289172917,0.11525848368136642,3.0,0.021718416884647533,0.08673836046995205,3.0,-0.9887561297191926,0.9613743344860123,3.0,-1.2853030265854204,0.6030859721416764,3.0
RFPL4A,,,,-0.18213516451605785,0.5059231506484086,2.0,-0.26619000539139304,0.4726832479029292,2.0,-0.41246418166652254,0.5762274425962606,2.0,-0.06615701056930492,0.633916799489006,2.0,-0.28308336975844606,0.43346687484728524,2.0,-0.2865115151669309,0.5038963720804674,2.0,-0.8691690319329737,0.8642601101531123,2.0,-1.081146432761665,0.8586571901627391,2.0
RFX8,,,,-0.22791848533861733,0.27652229846620485,3.0,-0.06184917275418763,0.2651102470316071,3.0,-0.07392248649586713,0.5370734012103756,3.0,0.2175162391128059,0.4828462710745698,3.0,-0.32737280145174424,0.4791257721780576,3.0,-0.41074085189698545,0.4907297900802998,3.0,-1.3718380558428853,0.3053117239049287,3.0,-0.9717228901489481,0.4008187113080079,3.0
RGCC,,,,0.269439867387555,0.4224884440666023,4.0,0.020620345804114856,0.5509810886426528,4.0,0.17111319201327072,0.3004538060537429,4.0,0.3472762827060587,0.6482621308741029,4.0,0.1930382577411852,0.603605798550897,4.0,0.0839247598547739,0.69364359745711,4.0,-0.9600923388634635,1.4368259726723573,4.0,-0.5716590576363535,0.9977163164738951,4.0
RGL4,,,,-0.035967783239114856,0.46044542503665437,4.0,0.093084855502312,0.4239575671715645,4.0,0.15277926077152526,0.823615633072677,4.0,-0.1716943163926216,0.45440404625952296,4.0,-0.08466074681106114,0.42007630695408676,4.0,-0.16683595033666881,0.3777154009109706,4.0,-1.139619183769202,0.4831785436651059,4.0,-1.0633307364481182,0.7280325525171439,4.0
RGS9BP,,,,-0.27699597609796595,0.32740619937605414,2.0,-0.1189704550851613,0.39170199362200947,2.0,-0.5083567663990113,0.7212541658199795,2.0,-0.5489364888002923,1.011230337773421,2.0,-0.12471719740009234,0.19854179931944196,2.0,-0.2548700959823373,0.4702543171652775,2.0,-1.1374598555129425,0.24085421274630237,2.0,-1.1057977447258391,0.11191808501920757,2.0
RHOXF2,,,,0.007853037334158028,0.17148637615842968,2.0,0.3972566481754293,0.009275643272023704,2.0,0.07658327871736445,0.2686856156677368,2.0,0.47324216058772056,0.05229911190966062,2.0,0.11791675465358373,0.13756512074711247,2.0,0.013135423669929744,0.17895679855617236,2.0,-0.13581984778456105,0.03169776652173445,2.0,-0.11624625607148542,0.0040165276567492815,2.0
RHOXF2B,,,,0.11139093589452795,0.08666474165984323,2.0,0.029012047637355348,0.1581843747802294,2.0,-0.11146890969531499,0.15764084387405625,2.0,0.22476680386161924,0.31786826239235527,2.0,0.0980091490849043,0.17813930819718013,2.0,0.032389297456715385,0.05121672262791184,2.0,0.17622951617549837,0.019926889951251206,2.0,-0.10460004572139309,0.21755982383678854,2.0
RIIAD1,,,,0.026331738809440845,0.1176901025406736,4.0,-0.030430693239950818,0.17850081712968383,4.0,-0.057059877676387656,0.1763709187884027,4.0,0.12426176969973474,0.42959463116223356,4.0,0.23793141173195004,0.16190795863931737,4.0,0.07972525636127542,0.15588282783891638,4.0,-0.6650677276178842,0.5790579679144282,4.0,-0.5054998793711478,0.5383174859015205,4.0
RIPPLY1,,,,0.11628005373251618,0.24136180669809323,6.0,0.0011093063255593824,0.22664755794901298,6.0,0.2430558634025607,0.37706182773589353,6.0,0.15755675167133515,0.3216319902946274,6.0,0.13238760707262792,0.15569784639230233,6.0,0.13345786657035835,0.1654897942633484,6.0,-0.9928937941498276,0.4540074924775451,6.0,-0.8985515456986783,0.4753659905796411,6.0
RMI2,,,,0.17462827676398068,0.46061428488475553,4.0,0.14204074976994963,0.29168566533539647,4.0,-0.128526174861387,0.46038672052884694,4.0,-0.05004372292402853,0.5294715340362494,4.0,0.03659581682917204,0.41562333296248377,4.0,-0.006006898162295091,0.36012204434489087,4.0,-1.1226279531314325,0.9521752372281937,4.0,-0.8616063805482573,0.8238643741222217,4.0
RNASE10,,,,-0.42626227069046096,0.21340921608675598,2.0,-0.8273756728289187,0.5506837771419099,2.0,-0.3232505272347014,0.5930857471848081,2.0,-0.38037709826913085,0.7852885128512382,2.0,-0.5736418107406398,0.2856514601360484,2.0,-0.39947488689547855,0.48565335038984864,2.0,-1.4123593601748194,0.715898388688754,2.0,-1.4833693526225105,1.001517176730951,2.0
RNASE12,,,,0.0584668840251287,0.2676621118942063,2.0,-0.019678200712157985,0.1957398543285263,2.0,0.12414219092810724,0.3269591365728255,2.0,0.01572823698717138,0.483746188910861,2.0,-0.1527179670479653,0.2118233324119374,2.0,0.13582645067137472,0.2559854159471746,2.0,-1.140256407347815,0.39909426749555743,2.0,-1.0492322560992426,0.26599424356167023,2.0
RNASE3,,,,0.17207286371107006,0.14714920944677853,2.0,0.3148446504450818,0.0912920257543235,2.0,0.27890769333469106,0.19278794978615496,2.0,0.22384180214686739,0.05793670554457703,2.0,0.38729583879363083,0.053710961457387296,2.0,0.43918152546370626,0.16996080541552092,2.0,0.12591004749711154,0.04513284461833392,2.0,-0.061314431935372574,0.016032137423274008,2.0
RNASEH2C,,,,-0.3895661112458076,0.4317308298750538,4.0,-0.28111775052118765,0.40129114145879713,4.0,-0.7573687074968574,0.9134008259453784,4.0,-0.5626188034991307,0.8966040031620267,4.0,-0.0329495986510471,0.4864909256851252,4.0,-0.09205916800877612,0.37581620161795887,4.0,-1.1675144392955574,0.7715819653694751,4.0,-1.1761558422186904,0.854010311028753,4.0
RNF113B,,,,0.33504415524005926,0.38120517176588387,2.0,0.16427513278428305,0.4154799821758467,2.0,0.14488829313054583,0.5216719005861189,2.0,0.014412157927795155,0.5328526112296457,2.0,0.18872245797753537,0.3724026557483585,2.0,0.1950199769988774,0.34623856708923983,2.0,-0.6450017632805862,0.46989514864797627,2.0,-0.36375814929283556,0.050348575130489764,2.0
RNF133,,,,0.02534186019446176,0.19236031949039933,2.0,-0.11434003268607311,0.4287123026058979,2.0,-0.10219558401135564,0.2550230150265244,2.0,-0.04989336103747079,0.002592837193166885,2.0,-0.14889480057812376,0.14155417420758135,2.0,-0.009303859732369663,0.15431276203511643,2.0,-1.3259838663272605,0.09631196034958943,2.0,-1.1947193725432887,0.5063244109722808,2.0
RNF148,,,,-0.2546645412373051,0.3338225205882946,2.0,-0.4370462591527675,0.2733831738782796,2.0,-0.33702801150597766,0.44271158593192417,2.0,-0.015714965804285583,0.03619544596065628,2.0,-0.11491596152793557,0.2545284029564722,2.0,-0.11331647585974107,0.31248477265397584,2.0,-1.1319267147941716,0.5106108236219137,2.0,-1.048072099186375,0.8530559728114262,2.0
RNF208,,,,-0.05429979086605169,0.627344703724689,2.0,0.06494332319283666,0.3293929158138892,2.0,-0.07635253168106798,0.5502539146835228,2.0,0.08335432826612599,0.6028827792614436,2.0,0.017007980163106007,0.5091531526516935,2.0,-0.0024208232510289224,0.3409744086649172,2.0,-0.47541023692693574,1.2929105099948643,2.0,-0.5122668826902205,1.2557628728471988,2.0
RNF223,,,,-0.01044893237243105,0.24789857234343535,3.0,0.12963305890416701,0.06909188668559674,3.0,-0.09437780361185813,0.5100075815487272,3.0,-0.24818683907815836,0.2835123918862677,3.0,-0.003911970325090424,0.341779666765168,3.0,0.004355125306223745,0.41329835874714976,3.0,-0.9622782305478145,0.9926509241935743,3.0,-1.3172293719476622,0.9739690343288722,3.0
RNF224,,,,0.402109724698101,0.27035650533668726,2.0,0.5226343584194195,0.1889029331418839,2.0,0.31625462230282053,0.25853556327634475,2.0,0.49070836334535606,0.15443451943314324,2.0,0.5463155196830541,0.16465627049191123,2.0,0.4265104672694988,0.040176207970702496,2.0,-0.6262519221673368,0.07363178235818252,2.0,-0.418894857957464,0.13174044079759226,2.0
RP1-286D6.2,,,,-0.38918413027013,0.04059101958827489,2.0,-0.2757332547787747,0.0008494393585662352,2.0,-0.09088036150671203,0.2717220107997312,2.0,-0.591286549551445,0.34965754611423217,2.0,-0.2662801740657031,0.2317589214710587,2.0,-0.3064304731536379,0.0881380238886479,2.0,-0.9328961442068968,0.17898568973246545,2.0,-0.7689421644950163,0.2835340837122272,2.0
RP11-110H1.2,,,,-1.0543108725537251,0.10491766923333562,2.0,-1.0611378577296944,0.01886955309746542,2.0,-1.4819533998121401,0.10458161067708949,2.0,-1.046575759719805,0.07542509568076335,2.0,-0.9580829843860752,0.09778418198266232,2.0,-1.0681107570575117,0.09974766422477863,2.0,-2.0358453997847095,0.3874473328339833,2.0,-1.9066258928501982,0.47898320791776733,2.0
RP11-122A3.2,,,,-0.25480848762984937,0.3087167652599066,4.0,-0.24737106164027328,0.2646160254892603,4.0,-0.36940366302267363,0.4641607722047008,4.0,-0.2757461678393027,0.1774521573387225,4.0,-0.1934379097084934,0.13300689701236337,4.0,-0.07849294079255612,0.2849669196768079,4.0,-1.1695148338828476,0.23339342698222731,4.0,-1.111561551075547,0.28446391946590704,4.0
RP11-1280I22.1,,,,-0.25568906007967934,0.3418454972674985,3.0,-0.07074027398367111,0.30076616498346737,3.0,-0.4790770247272115,0.41140303221630303,3.0,-0.03973680142647665,0.3267024288055042,3.0,-0.3396444281984118,0.4345645042786831,3.0,-0.4323789394099572,0.48780133599656256,3.0,-1.398466354512946,0.4449733156842914,3.0,-1.6684027254020621,0.3709681623945469,3.0
RP11-152O14.5,,,,0.041296746958949325,0.2777362809683865,4.0,-0.19948562211542448,0.17850075222436446,4.0,0.09851991526886325,0.23399092100190658,4.0,-0.14024692822865892,0.34096806501339094,4.0,-0.23074554781201523,0.2777328806760924,4.0,-0.25640070323988906,0.33774635789848567,4.0,-1.334144385597472,0.605106061186566,4.0,-1.47762869874308,0.7488980402475588,4.0
RP11-173D9.3,,,,-0.026854703115464486,0.38369738820131366,8.0,0.1952805992163495,0.31850259694019645,8.0,0.16290083399416955,0.47019857869041576,8.0,0.03713082006397508,0.5462384635840816,8.0,0.19616073650548216,0.27165005141416404,8.0,0.15905444602486923,0.24492578826584605,8.0,-0.7228056002035101,0.4199169228599932,8.0,-0.6660829515489097,0.3406389578483825,8.0
RP11-178D12.1,,,,-0.6809814500647818,0.34911628351702856,3.0,-0.4969539410746802,0.3081625433917461,3.0,-0.528679216538516,0.4203766872167876,3.0,-0.623066062165507,0.32090981934934054,3.0,-0.2561999904482383,0.30982035095644167,3.0,-0.32923196713045955,0.19230096525148951,3.0,-1.6288766137722774,0.8201893151019776,3.0,-0.9269732439499753,0.7696224098904819,3.0
RP11-17A1.2,,,,0.3590004755310027,0.15291038074957297,2.0,0.30404022004321185,0.27390768108214786,2.0,0.6484426682970383,0.0997745665816067,2.0,0.17012943181270385,0.20409895858836244,2.0,0.3899708761402662,0.21092340735082418,2.0,0.4695565947460289,0.052586012825668944,2.0,-0.34928204279485425,0.34066053711139804,2.0,-0.19560979351139232,0.5573740028295969,2.0
RP11-24B21.1,,,,-0.28018955137333806,0.1816703816621213,5.0,-0.3290162833474359,0.30395866491373635,5.0,-0.3919832313397953,0.6518289910384677,5.0,-0.09375283479852417,0.5453653056659994,5.0,-0.13049144341671964,0.1683108945561316,5.0,-0.1790888759755496,0.28779748484544926,5.0,-0.7786255238154305,1.1550526553309988,5.0,-1.0214923651283876,1.0301113267652506,5.0
RP11-268F1.2,,,,0.10981792368895713,0.5725780586492033,4.0,0.11422678505588851,0.4759185703698406,4.0,0.14525151311125925,0.5167196378180807,4.0,0.2921566859615023,0.6692140689684866,4.0,-0.27776140963052515,0.39901520626668385,4.0,-0.04039359090348976,0.43245639805762986,4.0,-1.3442818702885815,0.4443288161880125,4.0,-1.3792969269339195,0.3260307022560358,4.0
RP11-305M3.3,,,,-0.15286325764315448,0.3429996545752983,2.0,-0.03826891658822967,0.26308664291673794,2.0,-0.41135848181802326,0.429491061710522,2.0,-0.09511280505839263,0.44794808597858105,2.0,0.10853950400513826,0.2954992136151417,2.0,-0.20484157427623698,0.9746763055714945,2.0,-1.1387084381142438,0.5807967081261411,2.0,-1.2031843855266537,0.5571877364217955,2.0
RP11-35N6.1,,,,-0.2684299706274999,0.4008917861839871,3.0,-0.3041315064365252,0.40412678954390907,3.0,-0.47277649655594317,0.9171785531439438,3.0,-0.473048645550133,0.4896103685284085,3.0,-0.20447757779203987,0.4047787524534275,3.0,-0.08743519797251666,0.7686560490243267,3.0,-0.8854369303891205,0.6866406738929404,3.0,-1.2208441839826871,0.6998415975141234,3.0
RP11-382A20.3,,,,0.0349511265054388,0.25190177536299463,2.0,0.1394604998778855,0.20419179832347129,2.0,-0.2758322561273048,0.23297653751997002,2.0,-0.0454956835699174,0.028101940064658385,2.0,0.05590172804811605,0.3358479153442682,2.0,0.0622080940065239,0.3805084866871944,2.0,-0.8717967174201204,0.28231041040944765,2.0,-0.7483748050743773,0.2523848943582453,2.0
RP11-392O18.1,,,,-0.7489095418708922,0.5929834062189548,3.0,-0.4796392323413351,0.41685895248142213,3.0,-0.5227553806095463,0.35551091184396927,3.0,-0.4765370393933308,0.8454516898704921,3.0,-0.7887225542009217,0.6396592282619632,3.0,-0.5936260037314954,0.38546668367423864,3.0,-1.293170321138347,0.25343887762136685,3.0,-1.3697231624057884,0.4582815806641106,3.0
RP11-428C6.1,,,,0.07711047341136304,0.20105945657961094,6.0,-0.02018692491531837,0.2611063832933104,6.0,-0.16122537846249743,0.41313118891493544,6.0,-0.37298982987946583,0.5328098015803095,6.0,0.0463458629163893,0.39884994775187355,6.0,0.10760721833716715,0.3632010495279656,6.0,-0.2972747267340978,0.46578973140384294,6.0,-0.2815732896147439,0.6012306872200462,6.0
RP11-466G12.4,,,,-0.6859683664469043,0.15860977013696634,2.0,-0.601639806662374,0.050521669033204084,2.0,-0.8126824445902956,0.013211231657741079,2.0,-0.9846958127765926,0.11569986465678563,2.0,-0.7612765458657667,0.25688829068391306,2.0,-0.825408139650978,0.015527231749862338,2.0,-1.4600733608913048,0.4501489506398036,2.0,-1.7184667091389803,0.5313664322121558,2.0
RP11-528L24.3,,,,0.009588945138700969,0.24753389676835294,4.0,0.03191559974263268,0.13220000521702538,4.0,-0.078890743681039,0.5144657037532903,4.0,-0.02074289228869659,0.2747943114989955,4.0,-0.06726630642062781,0.24177608997420813,4.0,0.15903324777337996,0.17694030796104956,4.0,-0.9473203324787001,0.27679244897219984,4.0,-0.9927550073772717,0.26255727800620127,4.0
RP11-543D5.3,,,,-0.3239863048914541,0.295050163329421,5.0,-0.14036049665448894,0.5886838036002383,5.0,-0.40978992688636834,0.2596575689431738,5.0,-0.22439490915775956,0.382998675928386,5.0,-0.00508080420265792,0.4940845075991461,5.0,0.03309132715436525,0.5374552862281582,5.0,-0.6039822922872644,0.8902311497405563,5.0,-0.46985041581646686,1.0408380688169738,5.0
RP11-566K11.2,,,,-0.12622257532144143,0.13317874827763973,4.0,-0.12666224086360695,0.058746896376363884,4.0,-0.39893292201340314,0.17999736982276066,4.0,-0.21157781299020642,0.3370142274945283,4.0,-0.35766512760034974,0.22840018049842295,4.0,-0.1730960231655442,0.2104541132742171,4.0,-0.987802960594797,0.5619182647480335,4.0,-1.1690925610562757,0.4913345822250633,4.0
RP11-694I15.6,,,,0.10239445882541373,0.08592749221112361,3.0,0.17387142342223796,0.33612200367059125,3.0,0.2761125305641647,0.39810389797753526,3.0,0.23900169896049886,0.16113401255788604,3.0,-0.08649795200822036,0.33129708126175367,3.0,0.04754340472238819,0.23309115506032807,3.0,-1.2098747354886068,0.8245576748054066,3.0,-1.339891469637262,0.7529812626923235,3.0
RP11-6F2.7,,,,-0.3466946811147573,0.306311034626737,4.0,-0.25386067883353347,0.3571841749570245,4.0,-0.18239204513854212,0.3252045011180162,4.0,-0.5025221674469462,0.3941845745737627,4.0,-0.28270590316931365,0.3661417081882256,4.0,-0.2818365578975613,0.34083404444027865,4.0,-0.8112721371266388,0.33231397294558207,4.0,-0.7637918172693707,0.31878409404415353,4.0
RP11-728F11.6,,,,-0.303640137017058,0.5671030395261416,2.0,-0.25950820498476945,0.27470031968225,2.0,-0.11407740573280095,0.7888851420196616,2.0,-0.7475325444729307,1.025231880241914,2.0,-0.04714435226462352,0.37666173462435826,2.0,0.054157267724569816,0.20221392031826435,2.0,-0.015688308087664027,0.5990468209848999,2.0,-0.14595256718896535,0.2978017472989677,2.0
RP11-744I24.1,,,,-0.011507008981227494,0.10194846390185897,4.0,0.06780004997472827,0.10047225004064152,4.0,-0.1473639421077336,0.20709789216784186,4.0,0.028852013234432407,0.18667045811324362,4.0,0.02636287013516444,0.16778397159772734,4.0,-0.005915814087037709,0.10625216874165333,4.0,-1.103613004225997,0.3007964724477932,4.0,-1.2294123852735057,0.5312581968536122,4.0
RP11-865B13.1,,,,-0.20780286569109863,0.04119118156442806,2.0,-0.4134048692960352,0.4131562520861868,2.0,0.07443365446924313,0.26556758127563146,2.0,-0.2965808751388611,0.07028611412598357,2.0,-0.3294944299838327,0.013189441121537344,2.0,-0.21934399915286146,0.08308369554883122,2.0,-1.0976867148023752,0.34772248326209293,2.0,-1.127141408694389,0.2628678558134261,2.0
RP11-87C12.2,,,,-0.518348390259335,0.620213717241634,2.0,-0.5901389597835389,0.8274045431668833,2.0,-0.6416701181538245,0.9446216491947457,2.0,-1.080611593839877,1.3928480614935144,2.0,-0.25621729068337246,0.6038962234830603,2.0,-0.3813515958469971,0.6534884384147471,2.0,-1.6249343501602325,0.6200262453239459,2.0,-1.645612201641866,0.7071896307644195,2.0
RP11-884K10.5,,,,-0.02862518273215693,0.16366427538734624,2.0,-0.5873697075606381,0.7337765141110408,2.0,-0.9482535115685162,0.582831100402972,2.0,-0.41952418442645734,1.0438781283132563,2.0,-0.43280182271453954,0.4484401581691938,2.0,-0.25519569707948514,0.4749275686499203,2.0,-1.2420284065963383,0.13028877355323257,2.0,-1.2122494208006465,0.09853410526430557,2.0
RP3-324N14.2,,,,-0.00957880833055004,0.46004643751334917,3.0,0.08831280599176745,0.48964209977377976,3.0,0.22298622606705618,0.44018925238123424,3.0,0.06386935727603602,0.4362835826091472,3.0,0.1342651801370472,0.33105486218153224,3.0,0.19397031848621843,0.4756729742921884,3.0,-0.5068851206046082,0.7884338706078878,3.0,-0.7927241986936303,0.610601014500957,3.0
RP3-402G11.5,,,,0.12997961810768888,0.2629877640395045,4.0,0.2558436680470431,0.23027461610929903,4.0,0.32455823440565285,0.3356264247580652,4.0,0.2991928522195002,0.4320014060681871,4.0,0.399415290200009,0.30791972916810584,4.0,0.3321707462405541,0.16320503931365452,4.0,-0.4940980387905346,0.5930564816621033,4.0,-0.44907521019458124,0.3839441829099119,4.0
RP3-412A9.11,,,,-0.01184302805554872,0.4813955838047129,3.0,-0.14305428803468662,0.4021440205325789,3.0,0.4507806753283827,0.545990381516897,3.0,0.12611446677554283,0.18096526943395183,3.0,0.0908360106078521,0.2011319835519982,3.0,0.38310012026613105,0.24853562057201184,3.0,-0.29972672809213907,0.48858769635914895,3.0,-0.3404572020963679,0.5619617917955985,3.0
RP3-486B10.1,,,,-0.01497846098740288,0.4306753054997664,2.0,0.1730197575921396,0.17443878769601337,2.0,-0.07765685275456041,0.37936404083011593,2.0,-0.034062712073480605,0.5221487827530129,2.0,-0.06493023828215781,0.131178276734875,2.0,0.07996578013036783,0.058967629375265514,2.0,-1.3029618072383375,0.5406770418060117,2.0,-1.245310982718082,0.25146549133460916,2.0
RP4-697K14.7,,,,0.14969356933389552,0.2716178839898364,7.0,0.14690979594492393,0.2689775474576765,7.0,0.04543390684558272,0.4762993687948571,7.0,0.047001149979210545,0.24860063701769453,7.0,0.16030289844529622,0.29490740342351407,7.0,-0.06530499269809985,0.27570038813002734,7.0,-1.1645705291995927,0.539298987587689,7.0,-1.2611512382959218,0.5654804728172438,7.0
RP4-725G10.1,,,,0.03627888154457262,0.43011268988083123,2.0,0.19544079242016157,0.8084697383543983,2.0,0.2912489748315069,0.4993473621038824,2.0,0.12621543192124984,0.4823261460600931,2.0,-0.1639936802498403,0.8214960423133492,2.0,0.10946754802434325,0.48330323731703895,2.0,-1.031180612231378,0.1202470533828278,2.0,-1.0073284887121774,0.2833049083839234,2.0
RP4-788L13.1,,,,-0.4570445998399918,0.7491497396479511,6.0,-0.2608994418704105,0.5629087016341342,6.0,-0.10467752736198868,0.8520754217291958,6.0,0.01663037206607753,0.3391575772055038,6.0,-0.2366922610434765,0.576732133084322,6.0,-0.26282301307679845,0.6188475207983105,6.0,-1.3528854103672465,0.6183507577299815,6.0,-1.3849253611296009,0.6528647054738896,6.0
RP4-805N21.1,,,,0.1535080857419361,0.2765408187546087,5.0,0.15220670658742855,0.2313752419766775,5.0,0.3650019295730616,0.5551577885857372,5.0,0.0019750618213186895,0.293583736982355,5.0,-0.2309196805120694,0.37172872876337987,5.0,0.14585952130042867,0.3021223769116486,5.0,-1.025116482241405,0.5851376615249583,5.0,-1.216333247864104,0.43388066726473096,5.0
RP4-811H24.6,,,,-0.1716935550661418,0.42938683391045934,6.0,0.1721056586662357,0.29671500063250705,6.0,-0.0541743171676448,0.4055841650078251,6.0,0.23942523913630143,0.2983075840715154,6.0,-0.05851617318681914,0.5218511100814986,6.0,0.13321938180288878,0.3877489811059884,6.0,-1.2573049622065748,0.818719981038174,6.0,-0.9848246944860255,0.9763221254388893,6.0
RP5-1187M17.10,,,,0.06827012682550107,0.37541735675056004,3.0,0.15001842785580694,0.2603814585948763,3.0,0.17218320839738604,0.3987604308705658,3.0,0.16227949274226283,0.09388454811230147,3.0,0.2948812019141344,0.2575458469117007,3.0,0.33142313691805775,0.26645258578947606,3.0,-0.662365648177154,0.7211242418656517,3.0,-1.1633488222305166,0.5931143519600816,3.0
RP5-862P8.2,,,,-0.20677516827361053,0.1706969907861397,2.0,-0.42163699348451533,0.06200386242635059,2.0,-0.45152660121177157,0.11744651023711743,2.0,-0.5785253843337648,0.586660765985713,2.0,-0.2496377015591602,0.23018225712746926,2.0,-0.46621674556624526,0.32581401704001467,2.0,1.0440444442158017,3.0739732934717114,2.0,1.3606059538047892,3.6254133315429886,2.0
RPF2,,,,-0.06471699069947008,0.23885320913586774,2.0,-0.14763465986880706,0.5104270748840445,2.0,-0.2093172911027702,0.5964015093363207,2.0,0.057282769017774626,0.8761979481109597,2.0,-0.09444127028452776,0.6394476839142844,2.0,0.1250084732093281,0.041956341810957636,2.0,-0.39604115112583793,0.5319470588896249,2.0,-0.6270161325354157,0.21605087662666383,2.0
RPL10L,,,,0.10263669691793026,0.21175381427550052,2.0,0.1975752408150351,0.03819024786639953,2.0,0.3683366206025719,0.2437746576481528,2.0,0.26854822736309325,0.3240388761773325,2.0,0.21098708588207532,0.15956513150835097,2.0,0.14732508485690327,0.22689601257514533,2.0,-0.737236857533378,0.3706170874009516,2.0,-0.7903005279856753,0.5806065092007409,2.0
RPL13A,,,,-0.7107001954814925,0.23862961758124673,2.0,-0.8086449720468214,0.21632414402815037,2.0,-1.112312992007733,0.12883341031293097,2.0,-1.1306945288014676,0.1494928496797071,2.0,-0.8673559931193935,0.11944762350340961,2.0,-0.9575621728516233,0.32735850976599434,2.0,-1.9914491092619047,0.07313427749667384,2.0,-1.0954088035987732,0.9593335725958583,2.0
RPL28,,,,-0.7033372143936093,0.6799901113097175,5.0,-0.5726159059949046,0.6099818433724197,5.0,-0.5143217887938296,0.9085816732947225,5.0,-1.1315656929703928,0.9405972302502957,5.0,-0.7207679342234979,0.617797307617653,5.0,-0.6378031338947724,0.5749596748607286,5.0,-1.9502150587213498,1.1355637500739224,5.0,-2.0396154464711738,1.1469496607000889,5.0
RPL35A,,,,-0.9150879396155586,0.38685496437596867,3.0,-1.0783708072974008,0.2757245105260649,3.0,-1.5641711204447797,0.5983146008116809,3.0,-0.9755904837535823,0.5570963386973188,3.0,-0.8237111090456303,0.3956098733552928,3.0,-0.8521256367431829,0.47224576212314356,3.0,-1.4125173615012638,0.63692333171847,3.0,-1.773902931882352,0.5483514633198702,3.0
RPL36,,,,-0.9346743091510828,0.8593935416978105,3.0,-0.9180064702025376,0.623903660399345,3.0,-1.2301102686498733,0.41444559646375073,3.0,-0.7133367608670723,0.6149285842565572,3.0,-0.9997824912004548,0.7642978255276148,3.0,-0.8789699265168328,0.728004843200666,3.0,-1.1983170546690471,1.0200822729343462,3.0,-1.1864552707804354,0.9862367358065458,3.0
RPL7A,,,,-0.94091823980276,0.6010583982297316,3.0,-1.2478708736694135,0.789819428172573,3.0,-1.2653668031634755,0.4113646790453818,3.0,-1.0759162889452525,0.9831022486268381,3.0,-1.1985071878520417,0.595477726564361,3.0,-1.2056768174313486,0.308738921503336,3.0,-1.2940960754338207,1.4418219042220641,3.0,-1.4851302364607804,1.4698775977593332,3.0
RPP25L,,,,0.3885338660278511,0.07792409556943836,2.0,0.4410773658531494,0.07840162677178807,2.0,0.2942779267875573,0.09197912668570976,2.0,0.4637676989382358,0.44804706381286113,2.0,0.48476026843202863,0.06447543064965168,2.0,0.4783166471037666,0.0652925999601299,2.0,-0.5928688751814424,0.1456022069276871,2.0,-0.3476436737165104,0.5817627350096152,2.0
RPRML,,,,-0.11929053624860121,0.17064146783179424,2.0,0.09647265644388743,0.045787738827184885,2.0,-0.0989536588598017,0.17380698594695537,2.0,0.3348304624548844,0.04936426784379096,2.0,-0.07701341815886219,0.1900646707403505,2.0,-0.2298959777449234,0.18828300961791142,2.0,-1.0537720184824841,0.1820774074900414,2.0,-1.1587379365221255,0.633932970356432,2.0
RPS21,,,,-1.1351482083744597,1.7452679760946466,2.0,-0.9874157362295629,1.5665298539717332,2.0,-1.498834359004234,1.7447329590790694,2.0,-1.0115735314986498,1.6219594400426753,2.0,-1.083965010692869,1.5196371151104002,2.0,-0.9513563506547633,1.6131985475244057,2.0,-1.783719247081064,1.3047630006290136,2.0,-1.8246347048897111,1.4038196512274461,2.0
RPUSD3,,,,-0.15633077026727266,0.2731804555865483,7.0,-0.14761810852064527,0.22108040763953044,7.0,-0.30610532258526785,0.6510026951591158,7.0,-0.3295481395268013,0.49261711739686515,7.0,0.12865674951652747,0.16079328806017545,7.0,0.09885004232418906,0.15317433126218527,7.0,-0.6820141579616957,0.32813587263235267,7.0,-0.7506228799651324,0.3379342699544977,7.0
RRNAD1,,,,0.013887208832993866,0.29777586131468947,6.0,0.2020638167455055,0.19811132773831086,6.0,0.04487682860537604,0.6296257860243458,6.0,0.3135075478883892,0.4327629831950472,6.0,0.07336701909028635,0.286577027101555,6.0,0.127169194043526,0.3218385329939905,6.0,-0.7597859508050275,1.1068883139364527,6.0,-0.8941385926217835,1.1461801595042478,6.0
